Unnamed: 0,Book,Author,Description,Genres,Avg_Rating,Num_Ratings,URL
1868,But What If We're Wrong? Thinking About the Present As If It Were the Past,Chuck Klosterman,"We live in a culture of casual certitude. This has always been the case, no matter how often that certainty has failed. Though no generation believes there’s nothing left to learn, every generation unconsciously assumes that what has already been defined and accepted is (probably) pretty close to how reality will be viewed in perpetuity. And then, of course, time passes. Ideas shift. Opinions invert. What once seemed reasonable eventually becomes absurd, replaced by modern perspectives that feel even more irrefutable and secure—until, of course, they don’t.But What If We’re Wrong? visualizes the contemporary world as it will appear to those who'll perceive it as the distant past. Chuck Klosterman asks questions that are profound in their simplicity: How certain are we about our understanding of gravity? How certain are we about our understanding of time? What will be the defining memory of rock music, five hundred years from today? How seriously should we view the content of our dreams? How seriously should we view the content of television? Are all sports destined for extinction? Is it possible that the greatest artist of our era is currently unknown (or—weirder still—widely known, but entirely disrespected)? Is it possible that we “overrate” democracy? And perhaps most disturbing, is it possible that we’ve reached the end of knowledge?Kinetically slingshotting through a broad spectrum of objective and subjective problems, But What If We’re Wrong? is built on interviews with a variety of creative thinkers—George Saunders, David Byrne, Jonathan Lethem, Kathryn Schulz, Neil deGrasse Tyson, Brian Greene, Junot Díaz, Amanda Petrusich, Ryan Adams, Nick Bostrom, Dan Carlin, and Richard Linklater, among others—interwoven with the type of high-wire humor and nontraditional analysis only Klosterman would dare to attempt. It’s a seemingly impossible achievement: a book about the things we cannot know, explained as if we did. It’s about how we live now, once “now” has become “then.”","Nonfiction, Philosophy, Essays, History, Science, Psychology, Audiobook",3.66,16517,https://www.goodreads.com/book/show/27068734-but-what-if-we-re-wrong-thinking-about-the-present-as-if-it-were-the-pa
7813,How Proust Can Change Your Life,Alain de Botton,"For anyone who ever wondered what Marcel Proust had in mind when he wrote the one-and-a-quarter-million words of 
In Search of Lost Time
 (while bedridden, no less), Alain de Botton has the answer. For, in this stylish, erudite and frequently hilarious book, de Botton dips deeply into Proust’s life and work—his fiction, letter, and conversations—and distills from them that rare self-help manual: one that is actually helpful.Here, tendered in prose almost as luminous as it’s subject’s, is advice on cultivating friendships, suffering successfully, recognizing love and understanding why you should never sleep with someone on the first date. And here, too, is a generously perceptive literary biography that suggests that the master is as relevant today as he was in fin de siècle Paris. At once slyly ironic and genuinely wise, 
How Proust Can Change Your Life
 is an unqualified delight.","Philosophy, Nonfiction, Self Help, Biography, Literature, Essays, Psychology",3.76,16507,https://www.goodreads.com/book/show/23420.How_Proust_Can_Change_Your_Life
7743,The Duchess of Malfi,John      Webster,"More widely studied and more frequently performed than ever before, John Webster's The Duchess of Malfi is here presented in an accessible and thoroughly up-to-date edition.Based on the Revels Plays text, the notes have been augmented to cast further light both on Webster's amazing dialogue and on the stage action. An entirely new introduction sets the tragedy in the context of pre-Civil War England and gives a revealing view of its imagery and dramatic action.From its well-documented early performances to the two productions seen in the West End of London in the 1995-96 season, a stage history gives an account of the play in performance. Students, actors, directors and theatre-goers will all find here a reappraisal of Webster's artistry in the greatest age of English theatre, which highlights why it has lived on stage with renewed force in the last decades of the twentieth century.","Plays, Classics, Drama, Fiction, School, Theatre, Literature",3.62,16499,https://www.goodreads.com/book/show/494785.The_Duchess_of_Malfi
8455,"Armageddon's Children (Genesis of Shannara, #1)",Terry Brooks,"Terry Brooks is one of a handful of writers whose work defines modern fantasy fiction. His twenty-three international bestsellers have ranged from the beloved Shannara series to stories that tread a much darker path. Armageddon’s Children is a new creation–the perfect opportunity for readers unfamiliar with Brooks’s previous work to experience an author at the height of his considerable storytelling powers. It is a gripping chronicle of a once-familiar world now spun shockingly out of control, in which an extraordinary few struggle to salvage hope in the face of terrifying chaos. Logan Tom is doomed to remember the past and determined to rescue the future. Far behind him lies a boyhood cut violently short by his family’s slaughter, when the forces of madness and hate swept our world after decadent excesses led to civilization’s downfall. Somewhere ahead of him rests the only chance to beat back the minions of evil that are systematically killing and enslaving the last remnants of humanity. Navigating the scarred and poisoned landscape that once was America and guided by a powerful talisman, Logan has sworn an oath to seek out a remarkable being born of magic, possessed of untold abilities, and destined to lead the final fight against darkness.Across the country, Angel Perez, herself a survivor of the malevolent, death-dealing forces combing the land, has also been chosen for an uncanny mission in the name of her ruined world’s salvation. From the devastated streets of Los Angeles, she will journey to find a place–and a people–shrouded in mystery, celebrated in legend, and vital to the cause of humankind . . . even as a relentless foe follows close behind, bent on her extermination. While in the nearly forsaken city of Seattle, a makeshift family of refugees has carved out a tenuous existence among the street gangs, mutants, and marauders fighting to stay alive against mounting odds–and something unspeakable that has come from the shadows in search of prey. In time, all their paths will cross. Their common purpose will draw them together. Their courage and convictions will be tested and their fates will be decided, as their singular crusade begins: to take back, or lose forever, the only world they have.In Armageddon’s Children, Brooks brings his gifts as a mythmaker to the timeless theme of the unending, essential conflict between darkness and light–and carries his unique imaginative vision to a stunning new level. Prepare for a breathtaking tour de force. To those who are new to Terry Brooks, welcome. And to those who have read him for many years: prepare for a dramatic surprise.From the Hardcover edition.","Fantasy, Fiction, Science Fiction Fantasy, Dystopia, Epic Fantasy, Science Fiction, Post Apocalyptic",4.11,16499,https://www.goodreads.com/book/show/15549.Armageddon_s_Children
2948,Guest Book,Meik Wiking,"Lykke (Luu-kah) (n): HappinessMeik Wiking is the CEO of the world's only Happiness Research Institute in Copenhagen. His job is to travel around the world, seeking out the happiest people and uncovering what they do differently. In The Little Book of Lykke, he reveals what he has found.This captivating read features case studies from Bhutan to Australia, South Korea to Canada, France to Denmark, taking the reader on a happiness treasure hunt. Written in the same warm tone as Meik's phenomenal bestseller The Little Book of Hygge, this easy-to-understand book will change the way you think about how you relate to your neighbours, the rituals around cooking and eating dinner, and when to book your next holiday - and is guaranteed to put a smile on your face.","Nonfiction, Self Help, Psychology, Audiobook, Philosophy, Personal Development, Health",3.99,16486,https://www.goodreads.com/book/show/34879265-guest-book
8045,Laughter in the Dark,Vladimir Nabokov,"""Once upon a time there lived in Berlin, Germany, a man called Albinus. He was rich, respectable, happy; one day he abandoned his wife for the sake of a youthful mistress; he loved; was not loved; and his life ended in disaster."" Thus begins Vladimir Nabokov's Laughter in the Dark; this, the author tells us, is the whole story except that he starts from here, with his characteristic dazzling skill and irony, and brilliantly turns a fable into a chilling, original novel of folly and destruction. Amidst a Weimar-era milieu of silent film stars, artists, and aspirants, Nabokov creates a merciless masterwork as Albinus, an aging critic, falls prey to his own desires, to his teenage mistress, and to Axel Rex, the scheming rival for her affections who finds his greatest joy in the downfall of others. Published first in Russian as Kamera Obskura in 1932, this book appeared in Nabokov's own English translation six years later. This New Directions edition, based on the text as Nabokov revised it in 1960, features a new introduction by Booker Prize-winner John Banville.","Fiction, Classics, Russia, Russian Literature, Novels, Literature, 20th Century",4.0,16485,https://www.goodreads.com/book/show/8151.Laughter_in_the_Dark
5128,Ironweed,William  Kennedy,"Francis Phelan, ex-ballplayer, part-time gravedigger, full-time drunk, has hit bottom. Years ago he left Albany in a hurry after killing a scab during a trolley workers' strike. He ran away again after accidentally -- and fatally -- dropping his infant son.Now, in 1938, Francis is back in town, roaming the old familiar streets with his hobo pal, Helen, trying to make peace with the ghosts of the past and the present.","Fiction, Historical Fiction, Classics, Literature, Novels, American, 20th Century",3.87,16463,https://www.goodreads.com/book/show/267243.Ironweed
6780,The Plague of Doves,Louise Erdrich,"The unsolved murder of a farm family still haunts the white small town of Pluto, North Dakota, generations after the vengeance exacted and the distortions of fact transformed the lives of Ojibwe living on the nearby reservation.Part Ojibwe, part white, Evelina Harp is an ambitious young girl prone to falling hopelessly in love. Mooshum, Evelina's grandfather, is a repository of family and tribal history with an all-too-intimate knowledge of the violent past. And Judge Antone Bazil Coutts, who bears witness, understands the weight of historical injustice better than anyone. Through the distinct and winning voices of three unforgettable narrators, the collective stories of two interwoven communities ultimately come together to reveal a final wrenching truth.","Fiction, Historical Fiction, Mystery, Literary Fiction, Novels, Historical, Adult Fiction",3.8,16438,https://www.goodreads.com/book/show/2227528.The_Plague_of_Doves
5231,The Red Queen: Sex and the Evolution of Human Nature,Matt Ridley,"“A terrific book, witty and lucid, and brimming with provocative conjectures.” ( Wall Street Journal ) from the author of the acclaimed New York Times bestseller Genome Brilliantly written, The Red Queen compels us to rethink everything from the persistence of sexism to the endurance of romantic love. Referring to Lewis Carroll's Red Queen from Through the Looking-Glass , a character who has to keep running to stay in the same place, Matt Ridley demonstrates why sex is humanity's best strategy for outwitting its constantly mutating internal predators. The Red Queen answers dozens of other riddles of human nature and culture—including why men propose marriage, the method behind our maddening notions of beauty, and the disquieting fact that a woman is more likely to conceive a child by an adulterous lover than by her husband. The Red Queen offers an extraordinary new way of interpreting the human condition and how it has evolved.","Science, Nonfiction, Biology, Evolution, Psychology, Sexuality, Anthropology",4.05,16435,https://www.goodreads.com/book/show/16176.The_Red_Queen
3666,City,Clifford D. Simak,"Simak's ""City"" is a series of connected stories, a series of legends, myths, and campfire stories told by Dogs about the end of human civilization, centering on the Webster family, who, among their other accomplishments, designed the ships that took Men to the stars and gave Dogs the gift of speech and robots to be their hands.Contents:· City · May 1944 · Huddling Place · Jul 1944 · Census · Sep 1944 · Desertion · Nov 1944 · Paradise · Jun 1946 · Hobbies · Nov 1946 · Aesop · Dec 1947 · The Simple Way [The Trouble with Ants] · Jan 1951.","Science Fiction, Fiction, Short Stories, Fantasy, Classics, Science Fiction Fantasy, Speculative Fiction",4.08,16435,https://www.goodreads.com/book/show/222093.City
8629,"The State of the Art (Culture, #4)",Iain M. Banks,"The first ever collection of Iain Banks' short fiction, this volume includes the acclaimed novella, The State of the Art. This is a striking addition to the growing body of Culture lore, and adds definition and scale to the previous works by using the Earth of 1977 as contrast. The other stories in the collection range from science fiction to horror, dark-coated fantasy to morality tale. All bear the indefinable stamp of Iain Banks' staggering talent.","Science Fiction, Fiction, Short Stories, Space Opera, Cultural, Science Fiction Fantasy, Fantasy",3.84,16434,https://www.goodreads.com/book/show/129131.The_State_of_the_Art
2660,Difficult Conversations: How to Discuss What Matters Most,Douglas Stone,"Whether you're dealing with an under performing employee, disagreeing with your spouse about money or child-rearing, negotiating with a difficult client, or simply saying ""no,"" or ""I'm sorry,"" or ""I love you,"" we attempt or avoid difficult conversation every day. Based on fifteen years of research at the Harvard Negotiation Project, Difficult Conversations walks you through a step-by-step proven approach to having your toughest conversations with less stress and more success. You will learn: -- how to start the conversation without defensiveness-- why what is not said is as important as what is-- ways of keeping and regaining your balance in the face of attacks and accusations-- how to decipher the underlying structure of every difficult conversationFilled with examples from everyday life, Difficult Conversations will help you on your job, at home, or out of the world. It is a book you will turn to again and again for advice, practical skills, and reassurance.","Nonfiction, Business, Self Help, Psychology, Communication, Leadership, Personal Development",4.06,16405,https://www.goodreads.com/book/show/774088.Difficult_Conversations
8062,"The Everafter War (The Sisters Grimm, #7)",Michael Buckley,"The Grimm family is caught in the midst of a war in the seventh installment of the beloved New York Times bestselling Sisters Grimm series After two years trapped in enchanted sleep, Daphne and Sabrina’s parents are finally free. Unfortunately, they’ve awoken to chaos in Ferryport Landing. Prince Charming and his band of rebels are in hiding, plotting war against the Master and his henchmen. At first, Sabrina is thrilled to have her family back. But after calling the shots for so long, she has forgotten how different—and challenging—life with parents can be. Meanwhile, the Master has dark plans for the Grimms. The family will finally come face-to-face with their tormentor and a betrayal so deep that it will change their world forever! ","Fantasy, Middle Grade, Fairy Tales, Mystery, Fiction, Childrens, Young Adult",4.35,16398,https://www.goodreads.com/book/show/4769651-the-everafter-war
8035,"Dark Stranger: The Dream (The Children of the Gods, #1)",I.T. Lucas,"Smart and Spicy, The Children of The Gods Paranormal Romance Series will keep you at the edge of your seat!A fascinating blend of Mythology, Cyber-war, and a tender Shades of Grey Romance, Dark Stranger – The Dream captivates the hearts and minds of readers around the world.Since the dawn of human civilization, two warring factions of near-immortals – the descendants of the gods of old – have been secretly shaping its destiny. Kian's small clan championing progress, freedom and peace; their powerful enemy propagating ignorance, hate, and war.Leading the clandestine battle from his luxurious L.A. high-rise, Kian is surrounded by family, yet he feels alone. Descending from a single goddess – the only one to survive the ancient cataclysm that wiped out the gods and most of their immortal offspring – clan members are forbidden to each other. And as the only other known immortals are their hated enemies, Kian and his kin have been long resigned to a lonely existence of fleeting trysts with human partners. That is, until Kian's sister Amanda – a researcher of paranormal abilities – makes a game changing discovery; a mortal seeress who she believes is a dormant carrier of their genes. Ever the realist, Kian is skeptical and refuses his sister's plea to attempt the Dormant's activation. But when his enemies learn of the highly coveted soothsayer's existence and attempt to grab her, he rushes her to the safety of his keep. Inexorably drawn to Syssi's shy beauty, Kian is startled by feelings he had sworn off long ago. Tormented by past mistakes, he wrestles with his conscience as he is tempted to explore her budding interest in the spicy passions he favors.When Syssi's paranormal foresight lands her a job at Dr. Amanda Dokani's neuroscience lab, it fails to predict, not only that her boss is an immortal who would drag her into a secret, millennia-old battle over humanity's future, but the professor's imposing brother who would alter her own. Despite his better judgement, will Kian succumb to Syssi's irresistible pull? And will Syssi discover that the man igniting her startlingly dark desires is a nearly two-thousand-year-old immortal?Warning. This book contains hot scenes and adult themes. Reader discretion is advised.","Paranormal, Romance, Fantasy, Paranormal Romance, Vampires, Urban Fantasy, Fiction",3.76,16395,https://www.goodreads.com/book/show/26005898-dark-stranger
8598,The Faerie Queene,Edmund Spenser,"The Faerie Queene was the first epic in English and one of the most influential poems in the language for later poets from Milton to Tennyson. Dedicating his work to Elizabeth I, Spenser brilliantly united medieval romance and renaissance epic to expound the glory of the Virgin Queen. The poem recounts the quests of knights including Sir Guyon, Knight of Constance, who resists temptation, and Artegall, Knight of Justice, whose story alludes to the execution of Mary Queen of Scots. Composed as an overt moral and political allegory, The Faerie Queene, with its dramatic episodes of chivalry, pageantry and courtly love, is also a supreme work of atmosphere, colour and sensuous description.","Poetry, Classics, Fantasy, Fiction, Literature, 16th Century, Epic",3.58,16383,https://www.goodreads.com/book/show/765427.The_Faerie_Queene
3322,سمفونی مردگان,عباس معروفی,چکیده آدم‌ها فقط یک نیمه از عمرشان را زندگی می‌کنند، من مال نیمۀ اول بودم و او نیمۀ دوم. آن‌که نیمه اول عمرش را زندگی کرده است، برادری است که تلاش می‌کند تا پا جای پای پدر بگذارد؛ پدری مستبد و تمامیت‌خواه. و آن‌که نیمۀ دوم را زیسته است، برادری است شاعر و روشنفکر، جوانی که نماد نسل روشنفکران معاصر ایران است. برادر روشنفکر در برابر ابتذال خانه و جامعه عصیان می‌کند، دل به عشق می‌سپارد و تلاش می‌کند اگر نه در جامعه لااقل در گوشۀ انزوایش دنیایی عاری از پستی و بدخواهی بسازد. برادر دیگر پیش می‌رود و به پدری دیگر بدل می‌شود. تضاد میان برادران ادامه می‌یابد و سرانجام یکی قربانی دیگری است. اما سرنوشت این هابیل و قابیل معاصر متأثر از هزاران رویداد تاریخی معاصر است؛ رویدادهایی که نه هابیل را چون گذشته باقی گذارده‌اند و نه قابیل را.,"Novels, Fiction, Iran, Literature, Roman, Drama, Historical Fiction",4.2,16382,https://www.goodreads.com/book/show/300905._
5924,The Night Diary,Veera Hiranandani,"In the vein of Inside Out and Back Again and The War That Saved My Life comes a poignant, personal, and hopeful tale of India's partition, and of one girl's journey to find a new home in a divided countryIt's 1947, and India, newly independent of British rule, has been separated into two countries: Pakistan and India. The divide has created much tension between Hindus and Muslims, and hundreds of thousands are killed crossing borders. Half-Muslim, half-Hindu twelve-year-old Nisha doesn't know where she belongs, or what her country is anymore. When Papa decides it's too dangerous to stay in what is now Pakistan, Nisha and her family become refugees and embark first by train but later on foot to reach her new home. The journey is long, difficult, and dangerous, and after losing her mother as a baby, Nisha can't imagine losing her homeland, too. But even if her country has been ripped apart, Nisha still believes in the possibility of putting herself back together.Told through Nisha's letters to her mother, The Night Diary is a heartfelt story of one girl's search for home, for her own identity...and for a hopeful future.","Historical Fiction, Middle Grade, Fiction, Young Adult, Historical, India, Childrens",4.22,16367,https://www.goodreads.com/book/show/35464020-the-night-diary
6188,"When the Lion Feeds (Courtney publication, #1; Courtney chronological, #9)",Wilbur Smith,"Part of the 'Courtney' series'Something always dies when the lion feeds and yet there is meat for those that follow him.' The lion is Sean, hero of this tremendous drama of the men who took possession of South Africa in the last quarter of the nineteenth century.Sean and his twin-brother Garrick grew up on their father's farm in Natal. The first part of the book deals with his childhood and youth and his longing to become a successful farmer and hard-hitting fighter like his father.The tough life of cattle-farming is brusquely interrupted by the Zulu Wars, when Sean and his brother see fighting for the first time. Wilbur Smith vividly recreates the excitement of the war for the young men-their hope of winning their own cattle, the horror of the massacre at Isandhlwana, the heroism of the defence at Rorkes Drift.'Witwatersrand' is the name of the second part of this book and it tells the story of Sean's fabulous success in the gold rush and his rich life with Duff Charleywood and the beautiful Candy in the new town of Johannesburg, where huge fortunes were made and lost in a morning's dealing on the Exchange.The atmosphere of this feverish, violent time is brilliantly drawn: the heavy drinking, the elaborate houses, the ruthless abandonment of the failure. Sean and Duff are caught at last in a trap laid by their rival, the sinister and clever Hradsky, and leave Johannesburg for the wilderness to seek their fortunes once more.And now the book moves to its climax. At last it seems as though Sean will settle to a quiet married life – but fate has other plans for him. They return to Johannesburg and tragedy strikes quickly. Sean finds himself alone once more...Filled with action scenes in war and the early heady days of the gold rush, and adventure among the vast game herds of the African wilderness, this novel is dominated by the towering compelling personality of Sean, whose life story is continued in The Sound of Thunder and A Sparrow Falls.","Historical Fiction, Fiction, Africa, Adventure, Historical, Thriller, South Africa",4.22,16364,https://www.goodreads.com/book/show/16951.When_the_Lion_Feeds
7989,Footfall,Larry Niven,"They first appear as a series of dots on astronomical plates, heading from Saturn directly toward Earth. Since the ringed planet carries no life, scientists deduce the mysterious ship to be a visitor from another star.The world's frantic efforts to signal the aliens go unanswered. The first contact is hostile: the invaders blast a Soviet space station, seize the survivors, and then destroy every dam and installation on Earth with a hail of asteriods. Now the conquerors are descending on the American heartland, demanding servile surrender--or death for all humans.","Science Fiction, Fiction, Science Fiction Fantasy, Aliens, Post Apocalyptic, War, Audiobook",3.92,16344,https://www.goodreads.com/book/show/116356.Footfall
8791,"The Many Lives & Secret Sorrows of Josephine B. (Josephine Bonaparte, #1)",Sandra Gulland,"Young Josephine Bonaparte shines at the center of a new, sweeping, romantic work of historical fiction by Sandra Gulland: detailed and exhaustively researched, compelling and powerful, The Many Lives and Secret Sorrows of Josephine B. is the first in a trilogy of fictional novels tracing the actual rise of a young European noblewoman who would one day stand next to Napoleon. From the heartbreak of lost loves to the horror of revolution to the hope of new days, it's an intimate epic any romance lover will love.","Historical Fiction, Fiction, France, Historical, Romance, French Revolution, 18th Century",4.1,16329,https://www.goodreads.com/book/show/70287.The_Many_Lives_Secret_Sorrows_of_Josephine_B_
7861,Alex,Pierre Lemaitre,"Qui connaît vraiment Alex? Elle est belle. Excitante. Est-ce pour cela qu'on l'a enlevée, séquestrée, livrée à l'inimaginable? Mais quand la police découvre enfin sa prison, Alex a disparu. Alex, plus intelligente que son bourreau. Alex qui ne pardonne rien, qui n'oublie rien, ni personne. Un thriller glaçant qui jongle avec les codes de la folie meurtrière, une mécanique diabolique et imprévisible où l'on retrouve l'extraordinaire talent de l'auteur de Robe de marié.","Thriller, Mystery, Crime, Fiction, France, Mystery Thriller, Suspense",4.08,16327,https://www.goodreads.com/book/show/10696997-alex
4474,Babel-17,Samuel R. Delany,"Babel-17 is all about the power of language. Humanity, which has spread throughout the universe, is involved in a war with the Invaders, who have been covertly assassinating officials and sabotaging spaceships. The only clues humanity has to go on are strange alien messages that have been intercepted in space. Poet and linguist Rydra Wong is determined to understand the language and stop the alien threat. (Paul Goat Allen)","Science Fiction, Fiction, Classics, Space Opera, Science Fiction Fantasy, Speculative Fiction, Novels",3.73,16318,https://www.goodreads.com/book/show/1199688.Babel_17
4183,Get Your Sh*t Together: How to Stop Worrying About What You Should Do So You Can Finish What You Need to Do and Start Doing What You Want to Do (A No F*cks Given Guide),Sarah Knight,"the no-f*cks-given, no-holds-barred guide to living your best life

Do you ever find yourself snowed under at the office, or even just glued to the couch, when you really want to leave on time (for once), get to the gym (at last), and finally start that fun project you're always putting off?You've really got to 
Get Your Sh*t Together.




In The Life-Changing Magic of Not Giving a F*ck, ""anti-guru"" Sarah knight liberated you from shame, guilt, and obligations. But what about all the sh*t you do give a f*ck about-like your career, health, relationships, and bank account?Now, Sarah's back with more hilarious advice to make life easier and better. Whether your dream is to quit your day job and buy a food truck, pay off your debt, or just spend more time with your cat, Sarah cuts through the bullsh*t cycle of self-sabotage to show you how to be happy.You'll learn:Three simple tools for getting (and keeping) your sh*t togetherThe Power of Negative ThinkingHow to balance work and fun-and save money while you're at itWays to manage anxietyAnd tons of other awesome sh*t!Soon you'll be setting real goals, crushing them, and getting out the door for happy hour-every damn day.Praise for Sarah Knight""Genius."" - Cosmopolitan""Self-help to swear by."" - The Boston Globe""Hilarious [and] truly practical."" - Booklist","Nonfiction, Self Help, Personal Development, Audiobook, Humor, Psychology, Productivity",3.6,16318,https://www.goodreads.com/book/show/31111142-get-your-sh-t-together
7934,"Wizard at Large (Magic Kingdom of Landover, #3)",Terry Brooks,"It all began when the half-able wizard Questor Thews announced that finally he could restore the Court Scribe Abernathy to human form. All went well until the wizard breahed the magic dust of his spell and suddenly sneezed. Then, where Abernathy had stood, there was only a bottle containing a particularly evil imp, who soon escapes.","Fantasy, Fiction, Science Fiction Fantasy, Magic, Adventure, Humor, Epic Fantasy",3.85,16314,https://www.goodreads.com/book/show/15561.Wizard_at_Large
8631,Boy Meets Girl: Say Hello to Courtship,Joshua Harris,"Purpose Driven Romance The last thing singles want is more rules. But if you're looking for an intentional, God-pleasing game plan for finding a future spouse, Joshua Harris delivers an appealing one. A compelling new foreword, an all-new ""8 Great Courtship Conversations"" section, and updated material throughout makes this five-year revision of the original Boy Meets Girl a must-have! Harris illustrates how biblical courtship - a healthy, joyous alternative to recreational dating - worked for him and his wife. Boy Meets Girl presents an inspiring, practical example for readers wanting to pursue the possibility of marriage with someone they may be serious about.","Christian, Nonfiction, Relationships, Christianity, Christian Living, Marriage, Religion",3.72,16314,https://www.goodreads.com/book/show/48758.Boy_Meets_Girl
4966,"The Little Sister (Philip Marlowe, #5)",Raymond Chandler,"Raymond Chandler's fifth novel has Philip Marlowe going to Hollywood as he explores the underworld of the glitter capital, trying to find a sweet young thing's missing brother. Along the way he uncovers a little blackmail, a lot of drugs, and more than enough murder.","Mystery, Fiction, Crime, Noir, Detective, Classics, Thriller",3.99,16309,https://www.goodreads.com/book/show/852401.The_Little_Sister
6086,أقوم قيلا,سلطان موسى الموسى,"الكاتب: ""كنت في لندن عندما تعرضت للموقف الذي غير حياتي .. تحديدا حين التقيت برجل من المغرب العربي في حديقة الهايد بارك الشهيرة .. سلم علي ورحب بي رغم صغر سني وقتها مقارنة به .. فقد كنت في الثامنة عشرة من عمري بينما كان هو في عمر أبي تقريبا و كان هو أول ملحد التقي به""","Nonfiction, Religion, Islam, Philosophy, History, Literature",3.9,16305,https://www.goodreads.com/book/show/21394850
3126,The Complete Poetry and Prose,William Blake,"Since its first publication in 1965, this edition has been widely hailed as the best available text of Blake's poetry and prose. Now revised, it includes up-to-date work on variants, chronology of the poems, and critical commentary by Harold Bloom. An ""Approved Edition"" of the Center for Scholarly Editions of the Modern Language Association.","Poetry, Classics, Fiction, Literature, Romanticism, British Literature, 19th Century",4.26,16304,https://www.goodreads.com/book/show/782580.The_Complete_Poetry_and_Prose
4391,Intuitive Eating: A Revolutionary Program That Works,Evelyn Tribole,"We've all been there-angry with ourselves for overeating, for our lack of willpower, for failing at yet another diet that was supposed to be the last one. But the problem is not you, it's that dieting, with its emphasis on rules and regulations, has stopped you from listening to your body.Written by two prominent nutritionists, Intuitive Eating focuses on nurturing your body rather than starving it, encourages natural weight loss, and helps you find the weight you were meant to be.Learn:*How to reject diet mentality forever*How our three Eating Personalities define our eating difficulties*How to feel your feelings without using food*How to honor hunger and feel fullness*How to follow the ten principles of Intuitive Eating, step-by-step*How to achieve a new and safe relationship with food and, ultimately, your bodyWith much more compassionate, thoughtful advice on satisfying, healthy living, this newly revised edition also includes a chapter on how the Intuitive Eating philosophy can be a safe and effective model on the path to recovery from an eating disorder.","Nonfiction, Health, Self Help, Food, Nutrition, Psychology, Audiobook",4.24,16299,https://www.goodreads.com/book/show/235869.Intuitive_Eating
1904,All the Single Ladies: Unmarried Women and the Rise of an Independent Nation,Rebecca Traister,"* NEW YORK TIMES NOTABLE BOOKS OF 2016 SELECTION * BEST BOOKS OF 2016 SELECTION BY THE BOSTON GLOBE * ENTERTAINMENT WEEKLY * NPR * CHICAGO PUBLIC LIBRARY *The New York Times bestselling investigation into the sexual, economic, and emotional lives of women is “an informative and thought-provoking book for anyone—not just the single ladies—who want to gain a greater understanding of this pivotal moment in the history of the United States” (The New York Times Book Review).In 2009, award-winning journalist Rebecca Traister started All the Single Ladies about the twenty-first century phenomenon of the American single woman. It was the year the proportion of American women who were married dropped below fifty percent; and the median age of first marriages, which had remained between twenty and twenty-two years old for nearly a century (1890–1980), had risen dramatically to twenty-seven.But over the course of her vast research and more than a hundred interviews with academics and social scientists and prominent single women, Traister discovered a startling truth: the phenomenon of the single woman in America is not a new one. And historically, when women were given options beyond early heterosexual marriage, the results were massive social change—temperance, abolition, secondary education, and more. Today, only twenty percent of Americans are married by age twenty-nine, compared to nearly sixty percent in 1960.“An informative and thought-provoking book for anyone—not just single ladies” (The New York Times Book Review), All the Single Ladies is a remarkable portrait of contemporary American life and how we got here, through the lens of the unmarried American woman. Covering class, race, sexual orientation, and filled with vivid anecdotes from fascinating contemporary and historical figures, “we’re better off reading Rebecca Traister on women, politics, and America than pretty much anyone else” (The Boston Globe).","Nonfiction, Feminism, History, Politics, Audiobook, Sociology, Womens",4.0,16290,https://www.goodreads.com/book/show/25814394-all-the-single-ladies
5725,Nice Girls Don't Get the Corner Office: 101 Unconscious Mistakes Women Make That Sabotage Their Careers,Lois P. Frankel,"If you work nonstop without a break...worry about offending others and back down too easily...explain too much when asked for information....or ""poll"" your friends and colleagues before making a decision, chances are you have been bypassed for promotions and ignored when you expressed your ideas. Although you may not be aware of it, girlish behaviors such as these are sabotaging your career!Dr. Lois Frankel reveals why some women roar ahead in their careers while others stagnate. She's spotted a unique set of behaviors--101 in all--that women learn in girlhood that sabotage them as adults. Now, in this groudbreaking guide, she helps you eliminate these unconscious mistakes that could be holding you back--and offers invaluable coaching tips you can easily incorporate into your social and business skills. If you recognize and change the behaviors that say ""girl"" not ""woman"", the results will pay off in carrer opportunites you never thought possible--and in an image that identifies you as someone with the power and know-how to occupy the corner office.","Nonfiction, Business, Self Help, Feminism, Leadership, Personal Development, Womens",3.68,16290,https://www.goodreads.com/book/show/97641.Nice_Girls_Don_t_Get_the_Corner_Office
7996,Honest Illusions,Nora Roberts,"
Honest Illusions
 The daughter of a world-renowned magician, Roxy Nouvelle has inherited her father’s talents—and his penchant for jewel thievery. Into this colorful world comes Luke Callahan, an escape artist who captures her heart—and keeps secrets that could shatter all her illusions…","Romance, Contemporary Romance, Romantic Suspense, Contemporary, Fiction, Mystery, Suspense",4.04,16289,https://www.goodreads.com/book/show/114130.Honest_Illusions
